order_id,order_date,shipping_date,scheduled_shipping_days,actual_shipping_days,shipping_mode,carrier_name,customer_id,customer_segment,market,order_region,order_country,category_name,product_name,order_item_quantity,sales,discount,profit,late_delivery
10145,2025-08-08,2025-08-15,6,7,Standard Class,SwiftShip Express,2877,Consumer,Pacific Asia,Southeast Asia,Vietnam,Furniture,Ergonomic Office Chair,4,1793.01,0.0,271.49,1
10146,2025-01-04,2025-01-07,4,3,Second Class,Pacific Crest Carriers,2189,Corporate,LATAM,South America,Colombia,Furniture,Ergonomic Office Chair,5,2550.95,0.22,643.8,0
10147,2024-10-19,2024-10-25,6,6,Standard Class,NordHaul Logistics,3066,Consumer,USCA,US Center,United States,Toys & Games,Strategy Board Game,5,333.32,0.17,33.94,0
10148,2024-11-18,2024-11-22,6,4,Standard Class,Pacific Crest Carriers,1925,Consumer,Pacific Asia,Eastern Asia,China,Office Supplies,Gel Pen 24-Pack,5,214.29,0.1,74.47,0
10149,2025-11-25,2025-11-29,6,4,Standard Class,NordHaul Logistics,2363,Consumer,Europe,Northern Europe,Finland,Apparel,Merino Base Layer,2,164.94,0.22,-4.31,0
10150,2024-05-29,2024-06-02,6,4,Standard Class,NordHaul Logistics,1396,Home Office,Europe,Western Europe,Netherlands,Garden & Outdoor,Solar Path Lights 8-Pack,3,366.59,0.18,123.46,0
10151,2025-01-17,2025-01-20,2,3,First Class,SwiftShip Express,2549,Consumer,Europe,Western Europe,United Kingdom,Automotive Parts,All-Weather Floor Mats,2,350.61,0.2,-5.32,1
10152,2025-05-11,2025-05-16,4,5,Second Class,NordHaul Logistics,1653,Consumer,Africa,North Africa,Egypt,Garden & Outdoor,Patio Heater,2,237.19,0.07,46.58,1
10153,2024-01-17,2024-01-22,6,5,Standard Class,Atlas Freight Co.,2741,Consumer,LATAM,Central America,Panama,Apparel,Merino Base Layer,1,84.28,0.14,12.95,0
10154,2025-04-08,2025-04-10,1,2,Same Day,Atlas Freight Co.,3002,Home Office,USCA,US Center,United States,Furniture,Modular Conference Table,5,2543.45,0.09,783.94,1
10155,2024-07-08,2024-07-08,2,0,First Class,SwiftShip Express,3147,Home Office,Pacific Asia,Oceania,Australia,Apparel,Trail Running Shorts,2,143.18,0.16,50.93,0
10156,2024-07-23,2024-07-30,6,7,Standard Class,Atlas Freight Co.,3322,Consumer,USCA,US Center,United States,Garden & Outdoor,Solar Path Lights 8-Pack,5,576.81,0.18,-24.66,1
10157,2025-03-29,2025-03-31,4,2,Second Class,Atlas Freight Co.,1305,Consumer,Africa,West Africa,Nigeria,Electronics,Smart Fitness Watch,2,765.6,0.16,-191.12,0
10158,2024-01-07,2024-01-10,4,3,Second Class,Atlas Freight Co.,1344,Corporate,Africa,East Africa,Kenya,Garden & Outdoor,Solar Path Lights 8-Pack,3,297.49,0.22,25.54,0
10159,2024-04-24,2024-04-24,2,0,First Class,SwiftShip Express,3315,Consumer,USCA,East of USA,United States,Electronics,Noise-Cancelling Headphones,3,1186.23,0.03,215.94,0
10160,2024-11-28,2024-12-02,6,4,Standard Class,NordHaul Logistics,1952,Consumer,Europe,Western Europe,Germany,Toys & Games,Building Blocks Mega Set,3,158.44,0.14,18.67,0
10161,2025-03-02,2025-03-06,4,4,Second Class,NordHaul Logistics,1065,Corporate,Europe,Western Europe,Netherlands,Automotive Parts,LED Headlight Kit,4,689.6,0.13,403.54,0
10162,2024-03-20,2024-03-25,6,5,Standard Class,NordHaul Logistics,1717,Consumer,Europe,Northern Europe,Norway,Electronics,4K Action Camera,1,362.02,0.19,74.89,0
10163,2024-09-20,2024-09-26,6,6,Standard Class,Pacific Crest Carriers,3090,Consumer,Pacific Asia,Southeast Asia,Indonesia,Automotive Parts,OBD-II Diagnostic Scanner,3,365.57,0.12,75.43,0
10164,2024-08-12,2024-08-14,1,2,Same Day,SwiftShip Express,1887,Consumer,Europe,Southern Europe,Italy,Office Supplies,Heavy-Duty Stapler,2,90.89,0.06,-8.01,1
10165,2025-01-25,2025-01-29,4,4,Second Class,Atlas Freight Co.,1191,Consumer,Europe,Northern Europe,Sweden,Electronics,Noise-Cancelling Headphones,5,1854.49,0.06,59.22,0
10166,2024-08-07,2024-08-08,1,1,Same Day,NordHaul Logistics,2805,Corporate,LATAM,South America,Brazil,Toys & Games,Strategy Board Game,1,64.67,0.08,12.67,0
10167,2024-01-02,2024-01-07,6,5,Standard Class,Atlas Freight Co.,1486,Consumer,USCA,East of USA,United States,Sporting Goods,Pro Composite Basketball,5,914.18,0.1,155.32,0
10168,2025-01-21,2025-01-23,2,2,First Class,Atlas Freight Co.,1882,Home Office,LATAM,South America,Colombia,Apparel,Trail Running Shorts,3,214.4,0.17,28.03,0
10169,2025-09-11,2025-09-14,2,3,First Class,NordHaul Logistics,1009,Consumer,Europe,Northern Europe,Denmark,Automotive Parts,OBD-II Diagnostic Scanner,5,649.87,0.11,208.88,1
10170,2025-03-02,2025-03-04,4,2,Second Class,Pacific Crest Carriers,2504,Corporate,Pacific Asia,South Asia,India,Automotive Parts,OBD-II Diagnostic Scanner,1,180.6,0.06,2.07,0
10171,2024-09-21,2024-09-21,2,0,First Class,SwiftShip Express,2113,Home Office,Pacific Asia,Oceania,New Zealand,Footwear,Court Sneakers,2,225.9,0.03,42.35,0
10172,2024-12-18,2024-12-23,6,5,Standard Class,Atlas Freight Co.,3167,Consumer,USCA,Canada,Canada,Garden & Outdoor,Cordless Hedge Trimmer,3,294.17,0.18,4.61,0
10173,2024-04-12,2024-04-17,4,5,Second Class,SwiftShip Express,1835,Corporate,Pacific Asia,South Asia,Pakistan,Office Supplies,Gel Pen 24-Pack,2,83.32,0.03,47.89,1
10174,2024-06-21,2024-06-25,6,4,Standard Class,Atlas Freight Co.,1511,Home Office,USCA,US Center,United States,Electronics,4K Action Camera,2,652.19,0.07,-1.09,0
10175,2024-11-15,2024-11-16,1,1,Same Day,NordHaul Logistics,1414,Consumer,Europe,Eastern Europe,Hungary,Health & Beauty,Digital Body Scale,1,49.04,0.05,22.23,0
10176,2025-03-08,2025-03-14,6,6,Standard Class,Atlas Freight Co.,1500,Corporate,LATAM,South America,Brazil,Apparel,Thermal Work Gloves,5,403.18,0.02,32.84,0
10177,2024-12-20,2024-12-25,6,5,Standard Class,Atlas Freight Co.,2127,Corporate,USCA,East of USA,United States,Automotive Parts,LED Headlight Kit,4,654.19,0.22,11.12,0
10178,2025-12-03,2025-12-07,2,4,First Class,SwiftShip Express,1217,Consumer,LATAM,Caribbean,Dominican Republic,Office Supplies,Whiteboard Marker Set,1,57.31,0.02,6.57,1
10179,2025-04-10,2025-04-16,6,6,Standard Class,Atlas Freight Co.,2005,Consumer,USCA,West of USA,United States,Office Supplies,Gel Pen 24-Pack,5,284.86,0.06,-17.7,0
10180,2024-01-17,2024-01-24,6,7,Standard Class,Atlas Freight Co.,3136,Consumer,Africa,East Africa,Kenya,Health & Beauty,Electric Toothbrush,3,142.07,0.04,-3.75,1
10181,2025-01-17,2025-01-22,6,5,Standard Class,Atlas Freight Co.,2919,Home Office,Europe,Eastern Europe,Poland,Footwear,Trail Running Shoes,5,692.25,0.21,264.6,0
10182,2025-03-01,2025-03-08,6,7,Standard Class,Atlas Freight Co.,2593,Consumer,USCA,West of USA,United States,Furniture,Ergonomic Office Chair,1,506.25,0.22,97.96,1
10183,2024-02-01,2024-02-07,6,6,Standard Class,NordHaul Logistics,3232,Consumer,Europe,Northern Europe,Sweden,Garden & Outdoor,Solar Path Lights 8-Pack,2,235.66,0.14,63.28,0
10184,2024-10-08,2024-10-12,4,4,Second Class,SwiftShip Express,2950,Home Office,Europe,Western Europe,Spain,Toys & Games,1000-Piece Jigsaw Puzzle,3,199.15,0.18,9.17,0
10185,2025-09-28,2025-10-04,6,6,Standard Class,NordHaul Logistics,2631,Home Office,Europe,Northern Europe,Denmark,Garden & Outdoor,Expandable Garden Hose,4,492.58,0.21,114.23,0
10186,2024-09-17,2024-09-21,2,4,First Class,SwiftShip Express,3157,Consumer,Pacific Asia,Southeast Asia,Philippines,Health & Beauty,Electric Toothbrush,2,94.72,0.08,13.56,1
10187,2024-11-29,2024-12-06,6,7,Standard Class,Pacific Crest Carriers,1311,Consumer,Africa,West Africa,Ghana,Furniture,Standing Desk Pro,2,982.87,0.13,6.91,1
10188,2024-06-10,2024-06-14,6,4,Standard Class,NordHaul Logistics,3045,Consumer,Europe,Western Europe,France,Footwear,Trail Running Shoes,1,93.62,0.0,58.89,0
10189,2024-02-26,2024-03-02,6,5,Standard Class,Pacific Crest Carriers,1738,Consumer,Pacific Asia,Oceania,New Zealand,Garden & Outdoor,Patio Heater,5,616.13,0.06,-63.02,0
10190,2024-08-20,2024-08-26,6,6,Standard Class,NordHaul Logistics,2832,Consumer,Europe,Western Europe,France,Footwear,Waterproof Hiking Boots,4,479.78,0.13,64.26,0
10191,2025-07-18,2025-07-20,1,2,Same Day,NordHaul Logistics,3283,Corporate,Europe,Eastern Europe,Hungary,Automotive Parts,LED Headlight Kit,5,892.15,0.08,187.35,1
10192,2025-12-18,2025-12-22,6,4,Standard Class,Atlas Freight Co.,2240,Home Office,Pacific Asia,Oceania,New Zealand,Automotive Parts,LED Headlight Kit,3,436.76,0.04,74.24,0
10193,2025-04-26,2025-04-28,2,2,First Class,SwiftShip Express,1221,Consumer,USCA,West of USA,United States,Footwear,Steel-Toe Work Boots,5,628.33,0.02,30.89,0
10194,2025-08-29,2025-09-02,6,4,Standard Class,Pacific Crest Carriers,1925,Consumer,Pacific Asia,South Asia,Pakistan,Toys & Games,Strategy Board Game,2,137.01,0.21,2.36,0
10195,2025-04-19,2025-04-27,6,8,Standard Class,Atlas Freight Co.,2017,Home Office,Africa,North Africa,Morocco,Electronics,Portable Bluetooth Speaker,2,588.84,0.19,103.78,1
10196,2025-04-25,2025-04-26,2,1,First Class,NordHaul Logistics,3341,Consumer,LATAM,Central America,Mexico,Automotive Parts,OBD-II Diagnostic Scanner,5,709.98,0.2,2.23,0
10197,2024-11-07,2024-11-12,6,5,Standard Class,Atlas Freight Co.,3356,Consumer,Pacific Asia,Oceania,Australia,Furniture,Standing Desk Pro,1,559.73,0.17,171.19,0
10198,2024-02-14,2024-02-17,4,3,Second Class,NordHaul Logistics,2421,Consumer,Europe,Western Europe,United Kingdom,Toys & Games,Building Blocks Mega Set,4,236.13,0.04,37.41,0
10199,2024-10-26,2024-10-31,6,5,Standard Class,Atlas Freight Co.,3376,Home Office,USCA,US Center,United States,Apparel,Trail Running Shorts,5,429.88,0.18,39.96,0
10200,2025-09-23,2025-09-27,6,4,Standard Class,Atlas Freight Co.,2090,Consumer,LATAM,Central America,Mexico,Sporting Goods,Carbon Trekking Poles,4,788.07,0.14,110.46,0
10201,2025-01-26,2025-02-02,6,7,Standard Class,Atlas Freight Co.,2028,Corporate,LATAM,South America,Brazil,Toys & Games,Strategy Board Game,4,233.36,0.0,47.94,1
10202,2025-07-10,2025-07-15,6,5,Standard Class,Atlas Freight Co.,3091,Home Office,USCA,West of USA,United States,Furniture,Standing Desk Pro,5,2275.72,0.01,756.7,0
10203,2024-02-06,2024-02-07,1,1,Same Day,NordHaul Logistics,2668,Consumer,Europe,Northern Europe,Finland,Footwear,Steel-Toe Work Boots,1,141.14,0.05,26.18,0
10204,2024-05-26,2024-05-29,2,3,First Class,SwiftShip Express,2305,Home Office,Pacific Asia,Southeast Asia,Vietnam,Office Supplies,Heavy-Duty Stapler,4,211.68,0.2,32.56,1
10205,2024-08-06,2024-08-08,1,2,Same Day,SwiftShip Express,2141,Corporate,Africa,North Africa,Egypt,Office Supplies,Laser Printer Paper 10-Ream,5,287.68,0.15,76.83,1
10206,2024-09-19,2024-09-22,4,3,Second Class,NordHaul Logistics,2764,Consumer,Europe,Northern Europe,Norway,Automotive Parts,Ceramic Brake Pad Set,3,519.94,0.15,-55.53,0
10207,2025-12-22,2025-12-25,4,3,Second Class,Pacific Crest Carriers,2883,Corporate,Pacific Asia,South Asia,India,Furniture,Ergonomic Office Chair,1,391.4,0.25,13.39,0
10208,2024-12-03,2024-12-07,6,4,Standard Class,Atlas Freight Co.,2226,Consumer,Africa,East Africa,Ethiopia,Automotive Parts,Ceramic Brake Pad Set,5,867.83,0.12,83.82,0
10209,2025-04-28,2025-05-03,6,5,Standard Class,Atlas Freight Co.,1078,Corporate,USCA,US Center,United States,Electronics,4K Action Camera,4,1139.16,0.11,-21.66,0
10210,2025-04-15,2025-04-15,2,0,First Class,SwiftShip Express,1254,Consumer,LATAM,Central America,Mexico,Office Supplies,Whiteboard Marker Set,4,229.22,0.12,54.41,0
10211,2024-11-01,2024-11-07,6,6,Standard Class,Atlas Freight Co.,1360,Home Office,USCA,US Center,United States,Sporting Goods,Pro Composite Basketball,4,780.43,0.08,97.89,0
10212,2025-12-06,2025-12-10,6,4,Standard Class,Pacific Crest Carriers,2155,Consumer,Pacific Asia,Oceania,New Zealand,Office Supplies,Laser Printer Paper 10-Ream,1,44.34,0.05,-2.66,0
10213,2024-06-11,2024-06-11,2,0,First Class,NordHaul Logistics,2535,Consumer,USCA,East of USA,United States,Office Supplies,Laser Printer Paper 10-Ream,5,258.75,0.02,-20.12,0
10214,2024-01-26,2024-01-30,6,4,Standard Class,Pacific Crest Carriers,3009,Corporate,Pacific Asia,South Asia,India,Garden & Outdoor,Cordless Hedge Trimmer,1,119.49,0.08,14.28,0
10215,2025-06-28,2025-07-03,1,5,Same Day,NordHaul Logistics,1581,Corporate,Europe,Southern Europe,Portugal,Electronics,Noise-Cancelling Headphones,1,414.72,0.03,93.79,1
10216,2025-04-22,2025-04-29,6,7,Standard Class,Atlas Freight Co.,2966,Corporate,USCA,West of USA,United States,Footwear,Waterproof Hiking Boots,1,104.54,0.04,14.12,1
10217,2024-07-09,2024-07-17,6,8,Standard Class,Atlas Freight Co.,2665,Home Office,LATAM,Caribbean,Dominican Republic,Apparel,Trail Running Shorts,4,355.12,0.15,190.62,1
10218,2025-09-25,2025-09-25,1,0,Same Day,SwiftShip Express,1129,Corporate,USCA,West of USA,United States,Footwear,Waterproof Hiking Boots,2,208.23,0.06,18.72,0
10219,2024-04-28,2024-05-02,4,4,Second Class,Pacific Crest Carriers,1878,Corporate,USCA,Canada,Canada,Sporting Goods,4-Person Camping Tent,5,781.38,0.04,21.23,0
10220,2024-07-02,2024-07-09,6,7,Standard Class,Atlas Freight Co.,1756,Consumer,Africa,West Africa,Nigeria,Automotive Parts,Ceramic Brake Pad Set,1,129.42,0.13,42.72,1
10221,2024-04-22,2024-04-22,2,0,First Class,SwiftShip Express,3216,Consumer,LATAM,Caribbean,Dominican Republic,Sporting Goods,Insulated Hydration Pack,2,430.4,0.0,74.37,0
10222,2024-05-15,2024-05-19,6,4,Standard Class,NordHaul Logistics,3302,Consumer,Europe,Western Europe,France,Footwear,Steel-Toe Work Boots,3,298.67,0.14,99.99,0
10223,2025-06-16,2025-06-22,6,6,Standard Class,Atlas Freight Co.,3048,Consumer,LATAM,South America,Argentina,Apparel,Trail Running Shorts,3,265.05,0.1,92.54,0
10224,2025-05-28,2025-06-01,2,4,First Class,Atlas Freight Co.,2320,Consumer,Europe,Western Europe,Germany,Footwear,Steel-Toe Work Boots,3,422.13,0.07,27.15,1
10225,2025-04-14,2025-04-19,6,5,Standard Class,NordHaul Logistics,2232,Consumer,Europe,Eastern Europe,Czechia,Sporting Goods,Insulated Hydration Pack,1,212.49,0.02,5.53,0
10226,2025-09-20,2025-09-26,6,6,Standard Class,Pacific Crest Carriers,1778,Corporate,Pacific Asia,South Asia,Pakistan,Garden & Outdoor,Solar Path Lights 8-Pack,2,184.48,0.06,43.78,0
10227,2024-02-20,2024-02-20,2,0,First Class,SwiftShip Express,2932,Corporate,Europe,Eastern Europe,Romania,Office Supplies,Whiteboard Marker Set,1,56.04,0.19,-0.52,0
10228,2025-03-28,2025-04-05,6,8,Standard Class,Atlas Freight Co.,1215,Corporate,Africa,North Africa,Morocco,Footwear,Waterproof Hiking Boots,3,398.77,0.11,17.98,1
10229,2024-03-24,2024-03-28,4,4,Second Class,Atlas Freight Co.,1677,Consumer,Europe,Eastern Europe,Hungary,Toys & Games,Building Blocks Mega Set,2,123.37,0.16,-23.33,0
10230,2025-11-28,2025-12-04,6,6,Standard Class,NordHaul Logistics,1338,Consumer,Europe,Eastern Europe,Hungary,Footwear,Steel-Toe Work Boots,3,424.9,0.21,41.02,0
10231,2025-04-07,2025-04-07,2,0,First Class,SwiftShip Express,2235,Consumer,Pacific Asia,Oceania,New Zealand,Office Supplies,Heavy-Duty Stapler,4,167.42,0.21,59.73,0
10232,2025-07-08,2025-07-09,2,1,First Class,NordHaul Logistics,1749,Home Office,Europe,Southern Europe,Portugal,Health & Beauty,Digital Body Scale,5,162.19,0.2,20.37,0
10233,2025-02-20,2025-02-25,6,5,Standard Class,Pacific Crest Carriers,1493,Consumer,USCA,East of USA,United States,Sporting Goods,Pro Composite Basketball,3,522.66,0.04,-75.18,0
10234,2024-10-07,2024-10-11,6,4,Standard Class,Atlas Freight Co.,1941,Home Office,Pacific Asia,South Asia,Bangladesh,Automotive Parts,All-Weather Floor Mats,3,412.16,0.17,185.95,0
10235,2025-05-15,2025-05-17,2,2,First Class,Pacific Crest Carriers,3152,Corporate,Pacific Asia,Southeast Asia,Philippines,Toys & Games,RC Off-Road Buggy,1,51.0,0.05,0.85,0
10236,2025-09-02,2025-09-11,6,9,Standard Class,Pacific Crest Carriers,2395,Consumer,Pacific Asia,Southeast Asia,Malaysia,Automotive Parts,Ceramic Brake Pad Set,5,768.42,0.16,98.3,1
10237,2024-05-09,2024-05-16,6,7,Standard Class,Atlas Freight Co.,3057,Consumer,USCA,West of USA,United States,Toys & Games,RC Off-Road Buggy,5,246.95,0.11,42.93,1
10238,2025-09-28,2025-09-30,4,2,Second Class,NordHaul Logistics,3284,Consumer,Africa,Southern Africa,South Africa,Garden & Outdoor,Cordless Hedge Trimmer,5,536.54,0.23,138.96,0
10239,2025-06-14,2025-06-19,6,5,Standard Class,Atlas Freight Co.,3255,Corporate,LATAM,Caribbean,Cuba,Garden & Outdoor,Solar Path Lights 8-Pack,4,344.21,0.1,67.45,0
10240,2024-03-03,2024-03-07,6,4,Standard Class,Atlas Freight Co.,1877,Consumer,Pacific Asia,South Asia,India,Office Supplies,Laser Printer Paper 10-Ream,3,138.76,0.2,13.58,0
10241,2025-11-14,2025-11-20,6,6,Standard Class,Atlas Freight Co.,3193,Consumer,USCA,US Center,United States,Sporting Goods,Pro Composite Basketball,1,190.62,0.06,22.53,0
10242,2024-05-11,2024-05-15,6,4,Standard Class,Atlas Freight Co.,3273,Home Office,LATAM,South America,Argentina,Toys & Games,Building Blocks Mega Set,1,50.72,0.01,0.43,0
10243,2025-03-14,2025-03-20,6,6,Standard Class,Pacific Crest Carriers,3398,Consumer,Pacific Asia,South Asia,India,Garden & Outdoor,Patio Heater,5,610.14,0.19,-28.17,0
10244,2024-04-04,2024-04-08,6,4,Standard Class,Pacific Crest Carriers,1877,Consumer,Pacific Asia,Eastern Asia,Japan,Garden & Outdoor,Solar Path Lights 8-Pack,5,424.5,0.18,30.28,0
10245,2024-05-23,2024-05-27,6,4,Standard Class,Atlas Freight Co.,1570,Consumer,LATAM,Caribbean,Jamaica,Office Supplies,Gel Pen 24-Pack,4,169.12,0.05,62.26,0
10246,2025-04-14,2025-04-19,4,5,Second Class,NordHaul Logistics,2460,Corporate,Europe,Eastern Europe,Poland,Sporting Goods,Pro Composite Basketball,2,368.28,0.05,-18.39,1
10247,2025-05-11,2025-05-17,4,6,Second Class,Atlas Freight Co.,3329,Consumer,USCA,US Center,United States,Office Supplies,Gel Pen 24-Pack,1,54.8,0.22,-5.01,1
10248,2025-05-16,2025-05-22,6,6,Standard Class,NordHaul Logistics,3251,Corporate,LATAM,Central America,Panama,Garden & Outdoor,Solar Path Lights 8-Pack,1,104.05,0.11,15.48,0
10249,2024-09-07,2024-09-14,6,7,Standard Class,Atlas Freight Co.,2428,Corporate,LATAM,Caribbean,Dominican Republic,Footwear,Court Sneakers,5,555.82,0.14,157.74,1
10250,2025-08-21,2025-08-21,2,0,First Class,SwiftShip Express,1373,Consumer,USCA,East of USA,United States,Apparel,Thermal Work Gloves,5,398.78,0.03,4.9,0
10251,2024-02-05,2024-02-08,2,3,First Class,Atlas Freight Co.,2056,Home Office,USCA,Canada,Canada,Health & Beauty,Digital Body Scale,4,187.56,0.03,-6.72,1
10252,2025-09-15,2025-09-21,4,6,Second Class,SwiftShip Express,2785,Home Office,Pacific Asia,Southeast Asia,Thailand,Toys & Games,Strategy Board Game,4,230.58,0.19,41.21,1
10253,2024-08-08,2024-08-14,6,6,Standard Class,NordHaul Logistics,2400,Consumer,Europe,Eastern Europe,Romania,Automotive Parts,All-Weather Floor Mats,5,668.61,0.08,98.27,0
10254,2025-03-29,2025-04-03,6,5,Standard Class,SwiftShip Express,1863,Corporate,LATAM,Caribbean,Jamaica,Sporting Goods,Insulated Hydration Pack,1,169.85,0.18,61.65,0
10255,2025-10-23,2025-10-27,6,4,Standard Class,NordHaul Logistics,1856,Corporate,USCA,East of USA,United States,Apparel,Performance Rain Jacket,5,460.81,0.03,144.15,0
10256,2024-07-05,2024-07-06,2,1,First Class,Pacific Crest Carriers,1149,Consumer,Europe,Eastern Europe,Czechia,Apparel,Thermal Work Gloves,2,144.37,0.0,-11.88,0
10257,2024-10-27,2024-11-03,6,7,Standard Class,Atlas Freight Co.,1721,Consumer,Africa,North Africa,Egypt,Automotive Parts,Ceramic Brake Pad Set,1,152.65,0.1,-6.91,1
10258,2025-08-27,2025-08-29,1,2,Same Day,SwiftShip Express,2673,Consumer,USCA,West of USA,United States,Health & Beauty,Electric Toothbrush,4,176.91,0.1,-57.76,1
10259,2025-09-23,2025-09-30,4,7,Second Class,NordHaul Logistics,1603,Corporate,LATAM,South America,Chile,Automotive Parts,LED Headlight Kit,5,643.35,0.24,97.18,1
10260,2024-06-20,2024-06-27,4,7,Second Class,Atlas Freight Co.,3483,Consumer,Pacific Asia,South Asia,Bangladesh,Office Supplies,Heavy-Duty Stapler,1,38.65,0.01,-0.1,1
10261,2025-01-06,2025-01-14,6,8,Standard Class,SwiftShip Express,1206,Consumer,Africa,Southern Africa,Botswana,Footwear,Trail Running Shoes,2,284.93,0.15,124.61,1
10262,2024-08-31,2024-09-05,6,5,Standard Class,Atlas Freight Co.,2471,Consumer,USCA,East of USA,United States,Footwear,Waterproof Hiking Boots,4,535.2,0.21,21.31,0
10263,2025-01-12,2025-01-17,2,5,First Class,Pacific Crest Carriers,2241,Consumer,Pacific Asia,Eastern Asia,South Korea,Apparel,Performance Rain Jacket,4,382.79,0.09,25.62,1
10264,2024-10-03,2024-10-04,2,1,First Class,SwiftShip Express,3083,Consumer,LATAM,Caribbean,Dominican Republic,Apparel,Thermal Work Gloves,3,248.61,0.17,1.89,0
10265,2024-01-04,2024-01-10,6,6,Standard Class,Pacific Crest Carriers,3219,Consumer,Pacific Asia,South Asia,India,Toys & Games,Strategy Board Game,3,156.9,0.2,21.07,0
10266,2025-11-05,2025-11-09,1,4,Same Day,SwiftShip Express,2358,Corporate,Pacific Asia,South Asia,Bangladesh,Sporting Goods,Insulated Hydration Pack,5,976.41,0.07,328.05,1
10267,2025-04-10,2025-04-15,4,5,Second Class,Pacific Crest Carriers,2575,Consumer,Pacific Asia,Southeast Asia,Thailand,Apparel,Trail Running Shorts,2,178.96,0.2,-38.87,1
10268,2024-12-03,2024-12-04,2,1,First Class,NordHaul Logistics,2747,Corporate,Europe,Western Europe,United Kingdom,Furniture,Standing Desk Pro,4,2014.33,0.24,602.06,0
